RECORDING_SESSION_LABEL	TRIAL_INDEX	DATA_FILE	EYE_REPORTED	EYE_TRACKED	GROUPING_VARIABLES	IA_AREA	IA_AVERAGE_FIX_PUPIL_SIZE	IA_BOTTOM	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_DYNAMIC	IA_END_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_FIXATION_INDEX	IA_FIRST_FIXATION_PREVIOUS_FIX_IA	IA_FIRST_FIXATION_PREVIOUS_IAREAS	IA_FIRST_FIXATION_RUN_INDEX	IA_FIRST_FIXATION_TIME	IA_FIRST_FIXATION_VISITED_IA_COUNT	IA_FIRST_FIXATION_X	IA_FIRST_FIXATION_Y	IA_FIRST_FIX_PROGRESSIVE	IA_FIRST_RUN_DWELL_TIME	IA_FIRST_RUN_END_TIME	IA_FIRST_RUN_FIXATION_%	IA_FIRST_RUN_FIXATION_COUNT	IA_FIRST_RUN_LANDING_POSITION	IA_FIRST_RUN_LAUNCH_SITE	IA_FIRST_RUN_LAUNCH_X	IA_FIRST_RUN_LAUNCH_Y	IA_FIRST_RUN_START_TIME	IA_FIRST_SACCADE_AMPLITUDE	IA_FIRST_SACCADE_ANGLE	IA_FIRST_SACCADE_END_TIME	IA_FIRST_SACCADE_INDEX	IA_FIRST_SACCADE_START_TIME	IA_FIXATION_%	IA_FIXATION_COUNT	IA_FSA_COUNT_21	IA_FSA_COUNT_22	IA_FSA_COUNT_23	IA_FSA_COUNT_24	IA_FSA_DURATION_21	IA_FSA_DURATION_22	IA_FSA_DURATION_23	IA_FSA_DURATION_24	IA_GROUP	IA_ID	IA_INSTANCES_COUNT	IA_LABEL	IA_LAST_FIXATION_DURATION	IA_LAST_FIXATION_RUN	IA_LAST_FIXATION_TIME	IA_LAST_FIXATION_X	IA_LAST_FIXATION_Y	IA_LAST_RUN_DWELL_TIME	IA_LAST_RUN_END_TIME	IA_LAST_RUN_FIXATION_%	IA_LAST_RUN_FIXATION_COUNT	IA_LAST_RUN_LANDING_POSITION	IA_LAST_RUN_LAUNCH_SITE	IA_LAST_RUN_LAUNCH_X	IA_LAST_RUN_LAUNCH_Y	IA_LAST_RUN_START_TIME	IA_LAST_SACCADE_AMPLITUDE	IA_LAST_SACCADE_ANGLE	IA_LAST_SACCADE_END_TIME	IA_LAST_SACCADE_INDEX	IA_LAST_SACCADE_START_TIME	IA_LEFT	IA_LEGAL	IA_LEGAL_IMMEDIATE	IA_MAX_FIX_PUPIL_SIZE	IA_MIN_FIX_PUPIL_SIZE	IA_POINTS	IA_REGRESSION_IN	IA_REGRESSION_IN_COUNT	IA_REGRESSION_OUT	IA_REGRESSION_OUT_COUNT	IA_REGRESSION_OUT_FULL	IA_REGRESSION_OUT_FULL_COUNT	IA_REGRESSION_PATH_DURATION	IA_RIGHT	IA_RUN_COUNT	IA_SECOND_FIXATION_DURATION	IA_SECOND_FIXATION_RUN	IA_SECOND_FIXATION_TIME	IA_SECOND_FIXATION_X	IA_SECOND_FIXATION_Y	IA_SECOND_RUN_DWELL_TIME	IA_SECOND_RUN_END_TIME	IA_SECOND_RUN_FIXATION_%	IA_SECOND_RUN_FIXATION_COUNT	IA_SECOND_RUN_LANDING_POSITION	IA_SECOND_RUN_LAUNCH_SITE	IA_SECOND_RUN_LAUNCH_X	IA_SECOND_RUN_LAUNCH_Y	IA_SECOND_RUN_START_TIME	IA_SELECTIVE_REGRESSION_PATH_DURATION	IA_SKIP	IA_SPILLOVER	IA_START_TIME	IA_THIRD_FIXATION_DURATION	IA_THIRD_FIXATION_RUN	IA_THIRD_FIXATION_TIME	IA_THIRD_FIXATION_X	IA_THIRD_FIXATION_Y	IA_THIRD_RUN_DWELL_TIME	IA_THIRD_RUN_END_TIME	IA_THIRD_RUN_FIXATION_%	IA_THIRD_RUN_FIXATION_COUNT	IA_THIRD_RUN_LANDING_POSITION	IA_THIRD_RUN_LAUNCH_SITE	IA_THIRD_RUN_LAUNCH_X	IA_THIRD_RUN_LAUNCH_Y	IA_THIRD_RUN_START_TIME	IA_TOP	IA_TYPE	INTEREST_AREA_FIXATION_SEQUENCE	IP_END_EVENT_MATCHED	IP_END_TIME	IP_INDEX	IP_LABEL	IP_START_EVENT_MATCHED	IP_START_TIME	REPORTING_METHOD	SAMPLING_RATE	TIME_SCALE	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	TRIAL_IA_COUNT	TRIAL_LABEL	TRIAL_START_TIME	TRIAL_TOTAL_VISITED_IA_COUNT	AG_Audio_LIST	AG_Loc	AG_VIDEO	Drift_Check	Session_Name_	Trial_Index_	Trial_Recycled_	actor	bg_code	bg_name	block	calibration	condition	frame_rate	object	object_outcome	object_pos	object_pos_outcome	outcome	position	session	session_type	split_by	subject	subject_session	test_phase	trial_overall	trial_w_session	video_file_cue	video_file_outcome
Mathild1	1	Mathild1.edf	RIGHT	Right	actor	122500.00	7412.15	1075	329	0.0224	false	.	113	1	.	.	1	0	0	1044.40	972.20	1	329	351	0.6667	2	259.40	.	.	.	0	.	.	.	.	.	0.6667	2	0	1	0	0	0	216	0	0	.	22	.	lower_object	216	1	136	1053.90	798.60	329	351	0.6667	2	259.40	.	.	.	0	2.38	87.32	135	1	113	785	0	0	7813.20	7011.10	.	0	0	0	0	0	0	329	1135	1	216	1	136	1053.90	798.60	.	.	.	.	.	.	.	.	.	329	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	725	RECTANGLE	[22, 0]	true	587171	2	outcome_video	true	572459	Fixations	1000.00	IP Relative	14675.00	3	4	Trial: 1	551051	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Mathild1	1	False	A1	(255, 255, 255, 255)	white	0	w_fly64.mp4	NCOM	30.3	OBJ-17	OBJ-17	down	down	NO	right	1	1	[2, 3]	subj.09	subj.09_1	FIRST-PRETEST	1	1	FIRST-PRETEST_A1_NCOM_UNTEN_RECHTS_OBJ-17.mp4	OUTCOME_OBJ-17_UNTEN.mp4
Mathild1	1	Mathild1.edf	RIGHT	Right	actor	418000.00	.	1080	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	0	0	0	.	23	.	actor_right	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1250	0	0	.	.	.	.	.	.	.	.	.	.	1800	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	320	RECTANGLE	[22, 0]	true	587171	2	outcome_video	true	572459	Fixations	1000.00	IP Relative	14675.00	3	4	Trial: 1	551051	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Mathild1	1	False	A1	(255, 255, 255, 255)	white	0	w_fly64.mp4	NCOM	30.3	OBJ-17	OBJ-17	down	down	NO	right	1	1	[2, 3]	subj.09	subj.09_1	FIRST-PRETEST	1	1	FIRST-PRETEST_A1_NCOM_UNTEN_RECHTS_OBJ-17.mp4	OUTCOME_OBJ-17_UNTEN.mp4
Mathild1	1	Mathild1.edf	RIGHT	Right	actor	418000.00	.	1080	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	0	0	0	.	24	.	actor_left	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	120	0	0	.	.	.	.	.	.	.	.	.	.	670	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	320	RECTANGLE	[22, 0]	true	587171	2	outcome_video	true	572459	Fixations	1000.00	IP Relative	14675.00	3	4	Trial: 1	551051	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Mathild1	1	False	A1	(255, 255, 255, 255)	white	0	w_fly64.mp4	NCOM	30.3	OBJ-17	OBJ-17	down	down	NO	right	1	1	[2, 3]	subj.09	subj.09_1	FIRST-PRETEST	1	1	FIRST-PRETEST_A1_NCOM_UNTEN_RECHTS_OBJ-17.mp4	OUTCOME_OBJ-17_UNTEN.mp4
Mathild1	2	Mathild1.edf	RIGHT	Right	actor	122500.00	5448.37	355	4353	0.3002	false	.	567	2	.	.	2	189	0	1066.20	288.10	1	1623	1837	0.1429	2	281.20	-291.80	1076.80	550.90	189	4.58	90.32	188	1	149	0.4286	6	3	0	0	2	3180	0	0	1048	.	21	.	upper_object	949	3	13494	1068.70	173.40	1344	14442	0.1429	2	320.00	-50.60	835.60	515.40	13082	0.86	107.09	13493	12	13477	785	1	1	6754.90	4505.40	.	1	1	0	0	0	0	1623	1135	3	1056	1	782	1068.60	149.60	1386	7080	0.1429	2	275.50	-491.00	1276.00	706.50	5664	1623	0	.	.	211	2	5664	1060.50	293.90	1344	14442	0.1429	2	320.00	-50.60	835.60	515.40	13082	5	RECTANGLE	[0, 21, 0, 24, 23, 21, 24, 0, 21, 24]	true	606933	1	first_video	true	591047	Fixations	1000.00	IP Relative	14500.00	14	4	Trial: 2	590172	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Mathild1	2	False	A2	(255, 255, 255, 255)	white	0	w_fly64.mp4	COM	30.3	OBJ-18	OBJ-18	up	up	NO	left	1	1	[2, 3]	subj.09	subj.09_1	FIRST-PRETEST	2	2	FIRST-PRETEST_A2_COM_OBEN_LINKS_OBJ-18.mp4	OUTCOME_OBJ-18_OBEN.mp4
Mathild1	2	Mathild1.edf	RIGHT	Right	actor	122500.00	.	1075	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	0	0	0	.	22	.	lower_object	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	785	0	0	.	.	.	.	.	.	.	.	.	.	1135	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	725	RECTANGLE	[0, 21, 0, 24, 23, 21, 24, 0, 21, 24]	true	606933	1	first_video	true	591047	Fixations	1000.00	IP Relative	14500.00	14	4	Trial: 2	590172	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Mathild1	2	False	A2	(255, 255, 255, 255)	white	0	w_fly64.mp4	COM	30.3	OBJ-18	OBJ-18	up	up	NO	left	1	1	[2, 3]	subj.09	subj.09_1	FIRST-PRETEST	2	2	FIRST-PRETEST_A2_COM_OBEN_LINKS_OBJ-18.mp4	OUTCOME_OBJ-18_OBEN.mp4
Mathild1	2	Mathild1.edf	RIGHT	Right	actor	418000.00	5713.60	1080	675	0.0466	false	.	675	6	24	[24, 21]	5	4934	2	1276.00	706.50	0	675	5608	0.0714	1	26.00	733.20	516.80	455.10	4934	11.88	-24.31	4933	5	4831	0.0714	1	1	0	0	0	211	0	0	0	.	23	.	actor_right	675	1	4934	1276.00	706.50	675	5608	0.0714	1	26.00	733.20	516.80	455.10	4934	11.88	-24.31	4933	5	4831	1250	0	0	5713.60	5713.60	.	1	1	0	0	1	1	2061	1800	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	675	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	320	RECTANGLE	[0, 21, 0, 24, 23, 21, 24, 0, 21, 24]	true	606933	1	first_video	true	591047	Fixations	1000.00	IP Relative	14500.00	14	4	Trial: 2	590172	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Mathild1	2	False	A2	(255, 255, 255, 255)	white	0	w_fly64.mp4	COM	30.3	OBJ-18	OBJ-18	up	up	NO	left	1	1	[2, 3]	subj.09	subj.09_1	FIRST-PRETEST	2	2	FIRST-PRETEST_A2_COM_OBEN_LINKS_OBJ-18.mp4	OUTCOME_OBJ-18_OBEN.mp4
Mathild1	2	Mathild1.edf	RIGHT	Right	actor	418000.00	5975.10	1080	8627	0.5950	false	.	2327	5	.	[21]	4	2504	1	516.80	455.10	1	2327	4830	0.0714	1	396.80	-588.00	708.00	594.70	2504	3.24	145.85	2503	4	2463	0.2857	4	0	0	1	1	0	0	675	5252	.	24	.	actor_left	692	3	15194	525.50	419.60	692	15886	0.0714	1	405.50	-948.70	1068.70	173.40	15194	11.10	-147.47	15193	13	14443	120	0	0	6544.40	5600.30	.	0	0	1	1	1	1	12032	670	3	356	2	7190	626.30	415.90	5608	12830	0.1429	2	506.30	-925.10	1045.10	146.80	7190	8627	0	.	.	5252	2	7579	446.20	407.30	692	15886	0.0714	1	405.50	-948.70	1068.70	173.40	15194	320	RECTANGLE	[0, 21, 0, 24, 23, 21, 24, 0, 21, 24]	true	606933	1	first_video	true	591047	Fixations	1000.00	IP Relative	14500.00	14	4	Trial: 2	590172	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Mathild1	2	False	A2	(255, 255, 255, 255)	white	0	w_fly64.mp4	COM	30.3	OBJ-18	OBJ-18	up	up	NO	left	1	1	[2, 3]	subj.09	subj.09_1	FIRST-PRETEST	2	2	FIRST-PRETEST_A2_COM_OBEN_LINKS_OBJ-18.mp4	OUTCOME_OBJ-18_OBEN.mp4
Mathild1	2	Mathild1.edf	RIGHT	Right	actor	122500.00	7681.60	355	11895	0.8230	false	.	11895	2	.	.	2	171	0	1072.30	262.40	1	11895	12065	0.2500	1	287.30	-233.40	1018.40	468.00	171	4.11	80.62	170	1	125	0.2500	1	0	0	0	0	0	0	0	0	.	21	.	upper_object	11895	1	171	1072.30	262.40	11895	12065	0.2500	1	287.30	-233.40	1018.40	468.00	171	4.11	80.62	170	1	125	785	1	1	7681.60	7681.60	.	0	0	0	0	0	0	11895	1135	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	11895	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	5	RECTANGLE	[0, 21, 0]	true	626034	2	outcome_video	true	611306	Fixations	1000.00	IP Relative	14453.00	4	4	Trial: 2	590172	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Mathild1	2	False	A2	(255, 255, 255, 255)	white	0	w_fly64.mp4	COM	30.3	OBJ-18	OBJ-18	up	up	NO	left	1	1	[2, 3]	subj.09	subj.09_1	FIRST-PRETEST	2	2	FIRST-PRETEST_A2_COM_OBEN_LINKS_OBJ-18.mp4	OUTCOME_OBJ-18_OBEN.mp4
Mathild1	2	Mathild1.edf	RIGHT	Right	actor	122500.00	.	1075	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	0	0	0	.	22	.	lower_object	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	785	0	0	.	.	.	.	.	.	.	.	.	.	1135	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	725	RECTANGLE	[0, 21, 0]	true	626034	2	outcome_video	true	611306	Fixations	1000.00	IP Relative	14453.00	4	4	Trial: 2	590172	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Mathild1	2	False	A2	(255, 255, 255, 255)	white	0	w_fly64.mp4	COM	30.3	OBJ-18	OBJ-18	up	up	NO	left	1	1	[2, 3]	subj.09	subj.09_1	FIRST-PRETEST	2	2	FIRST-PRETEST_A2_COM_OBEN_LINKS_OBJ-18.mp4	OUTCOME_OBJ-18_OBEN.mp4
Mathild1	2	Mathild1.edf	RIGHT	Right	actor	418000.00	.	1080	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	0	0	0	.	23	.	actor_right	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1250	0	0	.	.	.	.	.	.	.	.	.	.	1800	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	320	RECTANGLE	[0, 21, 0]	true	626034	2	outcome_video	true	611306	Fixations	1000.00	IP Relative	14453.00	4	4	Trial: 2	590172	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Mathild1	2	False	A2	(255, 255, 255, 255)	white	0	w_fly64.mp4	COM	30.3	OBJ-18	OBJ-18	up	up	NO	left	1	1	[2, 3]	subj.09	subj.09_1	FIRST-PRETEST	2	2	FIRST-PRETEST_A2_COM_OBEN_LINKS_OBJ-18.mp4	OUTCOME_OBJ-18_OBEN.mp4
Mathild1	2	Mathild1.edf	RIGHT	Right	actor	418000.00	.	1080	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	0	0	0	.	24	.	actor_left	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	120	0	0	.	.	.	.	.	.	.	.	.	.	670	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	320	RECTANGLE	[0, 21, 0]	true	626034	2	outcome_video	true	611306	Fixations	1000.00	IP Relative	14453.00	4	4	Trial: 2	590172	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Mathild1	2	False	A2	(255, 255, 255, 255)	white	0	w_fly64.mp4	COM	30.3	OBJ-18	OBJ-18	up	up	NO	left	1	1	[2, 3]	subj.09	subj.09_1	FIRST-PRETEST	2	2	FIRST-PRETEST_A2_COM_OBEN_LINKS_OBJ-18.mp4	OUTCOME_OBJ-18_OBEN.mp4
Mathild2	1	Mathild2.edf	RIGHT	Right	actor	122500.00	.	355	0	.	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	.	21	.	upper_object	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	785	0	0	.	.	.	.	.	.	.	.	.	.	1135	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	5	RECTANGLE	.	false	968323	1	first_video	false	968323	Fixations	1000.00	IP Relative	0.00	0	4	Trial: 1	968323	0	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Mathild2	1	False	A1	(255, 255, 255, 255)	white	0	w_fly64.mp4	NCOM	30.3	OBJ-17	OBJ-17	down	down	NO	right	1	1	[2, 3]	subj.09	subj.09_1	FIRST-PRETEST	1	1	FIRST-PRETEST_A1_NCOM_UNTEN_RECHTS_OBJ-17.mp4	OUTCOME_OBJ-17_UNTEN.mp4
Mathild2	1	Mathild2.edf	RIGHT	Right	actor	122500.00	.	1075	0	.	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	.	22	.	lower_object	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	785	0	0	.	.	.	.	.	.	.	.	.	.	1135	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	725	RECTANGLE	.	false	968323	1	first_video	false	968323	Fixations	1000.00	IP Relative	0.00	0	4	Trial: 1	968323	0	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Mathild2	1	False	A1	(255, 255, 255, 255)	white	0	w_fly64.mp4	NCOM	30.3	OBJ-17	OBJ-17	down	down	NO	right	1	1	[2, 3]	subj.09	subj.09_1	FIRST-PRETEST	1	1	FIRST-PRETEST_A1_NCOM_UNTEN_RECHTS_OBJ-17.mp4	OUTCOME_OBJ-17_UNTEN.mp4
Mathild2	1	Mathild2.edf	RIGHT	Right	actor	418000.00	.	1080	0	.	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	.	23	.	actor_right	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1250	0	0	.	.	.	.	.	.	.	.	.	.	1800	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	320	RECTANGLE	.	false	968323	1	first_video	false	968323	Fixations	1000.00	IP Relative	0.00	0	4	Trial: 1	968323	0	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Mathild2	1	False	A1	(255, 255, 255, 255)	white	0	w_fly64.mp4	NCOM	30.3	OBJ-17	OBJ-17	down	down	NO	right	1	1	[2, 3]	subj.09	subj.09_1	FIRST-PRETEST	1	1	FIRST-PRETEST_A1_NCOM_UNTEN_RECHTS_OBJ-17.mp4	OUTCOME_OBJ-17_UNTEN.mp4
Mathild2	1	Mathild2.edf	RIGHT	Right	actor	418000.00	.	1080	0	.	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	.	24	.	actor_left	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	120	0	0	.	.	.	.	.	.	.	.	.	.	670	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	320	RECTANGLE	.	false	968323	1	first_video	false	968323	Fixations	1000.00	IP Relative	0.00	0	4	Trial: 1	968323	0	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Mathild2	1	False	A1	(255, 255, 255, 255)	white	0	w_fly64.mp4	NCOM	30.3	OBJ-17	OBJ-17	down	down	NO	right	1	1	[2, 3]	subj.09	subj.09_1	FIRST-PRETEST	1	1	FIRST-PRETEST_A1_NCOM_UNTEN_RECHTS_OBJ-17.mp4	OUTCOME_OBJ-17_UNTEN.mp4
Mathild2	1	Mathild2.edf	RIGHT	Right	actor	122500.00	.	355	0	.	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	.	21	.	upper_object	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	785	0	0	.	.	.	.	.	.	.	.	.	.	1135	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	5	RECTANGLE	.	true	970563	2	outcome_video	true	969950	Fixations	1000.00	IP Relative	0.00	0	4	Trial: 1	968323	0	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Mathild2	1	False	A1	(255, 255, 255, 255)	white	0	w_fly64.mp4	NCOM	30.3	OBJ-17	OBJ-17	down	down	NO	right	1	1	[2, 3]	subj.09	subj.09_1	FIRST-PRETEST	1	1	FIRST-PRETEST_A1_NCOM_UNTEN_RECHTS_OBJ-17.mp4	OUTCOME_OBJ-17_UNTEN.mp4
Mathild2	1	Mathild2.edf	RIGHT	Right	actor	122500.00	.	1075	0	.	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	.	22	.	lower_object	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	785	0	0	.	.	.	.	.	.	.	.	.	.	1135	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	725	RECTANGLE	.	true	970563	2	outcome_video	true	969950	Fixations	1000.00	IP Relative	0.00	0	4	Trial: 1	968323	0	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Mathild2	1	False	A1	(255, 255, 255, 255)	white	0	w_fly64.mp4	NCOM	30.3	OBJ-17	OBJ-17	down	down	NO	right	1	1	[2, 3]	subj.09	subj.09_1	FIRST-PRETEST	1	1	FIRST-PRETEST_A1_NCOM_UNTEN_RECHTS_OBJ-17.mp4	OUTCOME_OBJ-17_UNTEN.mp4
Mathild2	1	Mathild2.edf	RIGHT	Right	actor	418000.00	.	1080	0	.	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	.	23	.	actor_right	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1250	0	0	.	.	.	.	.	.	.	.	.	.	1800	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	320	RECTANGLE	.	true	970563	2	outcome_video	true	969950	Fixations	1000.00	IP Relative	0.00	0	4	Trial: 1	968323	0	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Mathild2	1	False	A1	(255, 255, 255, 255)	white	0	w_fly64.mp4	NCOM	30.3	OBJ-17	OBJ-17	down	down	NO	right	1	1	[2, 3]	subj.09	subj.09_1	FIRST-PRETEST	1	1	FIRST-PRETEST_A1_NCOM_UNTEN_RECHTS_OBJ-17.mp4	OUTCOME_OBJ-17_UNTEN.mp4
Mathild2	1	Mathild2.edf	RIGHT	Right	actor	418000.00	.	1080	0	.	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	.	24	.	actor_left	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	120	0	0	.	.	.	.	.	.	.	.	.	.	670	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	320	RECTANGLE	.	true	970563	2	outcome_video	true	969950	Fixations	1000.00	IP Relative	0.00	0	4	Trial: 1	968323	0	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Mathild2	1	False	A1	(255, 255, 255, 255)	white	0	w_fly64.mp4	NCOM	30.3	OBJ-17	OBJ-17	down	down	NO	right	1	1	[2, 3]	subj.09	subj.09_1	FIRST-PRETEST	1	1	FIRST-PRETEST_A1_NCOM_UNTEN_RECHTS_OBJ-17.mp4	OUTCOME_OBJ-17_UNTEN.mp4
